Upd 485/20000 | Tot Ep: 635 | Avg Rwd:  113.4 | Avg Pellets: 105.8 (42.9%) | Max Pellets: 173 (87.4%) | Loss (P/V): 0.0002/1.6688 | Time: 2189.4s (6.30s/upd)
Upd 490/20000 | Tot Ep: 641 | Avg Rwd:  115.4 | Avg Pellets: 106.0 (42.8%) | Max Pellets: 173 (87.4%) | Loss (P/V): 0.0001/3.1955 | Time: 2217.4s (5.45s/upd)
Upd 495/20000 | Tot Ep: 648 | Avg Rwd:  124.3 | Avg Pellets: 107.5 (41.5%) | Max Pellets: 173 (87.4%) | Loss (P/V): 0.0001/3.6065 | Time: 2243.8s (4.73s/upd)
Upd 500/20000 | Tot Ep: 655 | Avg Rwd:  130.7 | Avg Pellets: 108.5 (42.4%) | Max Pellets: 173 (87.4%) | Loss (P/V): 0.0000/1.4221 | Time: 2270.1s (5.82s/upd)
Upd 505/20000 | Tot Ep: 661 | Avg Rwd:  119.7 | Avg Pellets: 106.8 (41.7%) | Max Pellets: 173 (87.4%) | Loss (P/V): 0.0002/1.5401 | Time: 2293.7s (4.32s/upd)
Upd 510/20000 | Tot Ep: 668 | Avg Rwd:  112.4 | Avg Pellets: 105.6 (41.7%) | Max Pellets: 170 (87.4%) | Loss (P/V): -0.0001/2.1246 | Time: 2316.4s (3.78s/upd)
Upd 515/20000 | Tot Ep: 674 | Avg Rwd:   98.7 | Avg Pellets: 103.6 (41.3%) | Max Pellets: 170 (87.2%) | Loss (P/V): -0.0000/2.5282 | Time: 2335.3s (3.94s/upd)
Upd 520/20000 | Tot Ep: 681 | Avg Rwd:   99.6 | Avg Pellets: 103.7 (41.5%) | Max Pellets: 168 (87.2%) | Loss (P/V): 0.0000/2.0514 | Time: 2355.6s (3.73s/upd)
Upd 525/20000 | Tot Ep: 687 | Avg Rwd:   98.9 | Avg Pellets: 103.5 (42.4%) | Max Pellets: 168 (87.2%) | Loss (P/V): -0.0001/1.8183 | Time: 2380.6s (5.19s/upd)
Upd 530/20000 | Tot Ep: 694 | Avg Rwd:  101.5 | Avg Pellets: 104.0 (41.9%) | Max Pellets: 174 (87.2%) | Loss (P/V): -0.0000/2.9585 | Time: 2402.6s (4.57s/upd)
Upd 535/20000 | Tot Ep: 700 | Avg Rwd:   99.4 | Avg Pellets: 103.6 (41.9%) | Max Pellets: 174 (87.2%) | Loss (P/V): 0.0002/1.6937 | Time: 2425.6s (4.65s/upd)
Upd 540/20000 | Tot Ep: 707 | Avg Rwd:   92.9 | Avg Pellets: 102.6 (41.2%) | Max Pellets: 174 (87.2%) | Loss (P/V): 0.0001/1.3992 | Time: 2451.6s (5.22s/upd)
Upd 545/20000 | Tot Ep: 713 | Avg Rwd:   87.7 | Avg Pellets: 101.7 (40.5%) | Max Pellets: 174 (87.2%) | Loss (P/V): -0.0001/1.4884 | Time: 2476.9s (4.97s/upd)
Upd 550/20000 | Tot Ep: 720 | Avg Rwd:   90.8 | Avg Pellets: 102.3 (40.6%) | Max Pellets: 174 (87.2%) | Loss (P/V): -0.0001/2.2509 | Time: 2499.5s (4.44s/upd)
Upd 555/20000 | Tot Ep: 727 | Avg Rwd:   89.2 | Avg Pellets: 102.1 (40.6%) | Max Pellets: 174 (87.2%) | Loss (P/V): 0.0001/2.9469 | Time: 2526.3s (6.63s/upd)
Upd 560/20000 | Tot Ep: 733 | Avg Rwd:   85.6 | Avg Pellets: 101.6 (40.4%) | Max Pellets: 174 (87.2%) | Loss (P/V): 0.0001/2.8051 | Time: 2548.3s (3.90s/upd)
Upd 565/20000 | Tot Ep: 740 | Avg Rwd:   93.2 | Avg Pellets: 102.7 (40.4%) | Max Pellets: 174 (87.2%) | Loss (P/V): 0.0001/1.9142 | Time: 2568.9s (3.98s/upd)
Upd 570/20000 | Tot Ep: 746 | Avg Rwd:   88.2 | Avg Pellets: 102.0 (41.1%) | Max Pellets: 174 (87.2%) | Loss (P/V): -0.0002/2.4020 | Time: 2591.0s (3.62s/upd)
Upd 575/20000 | Tot Ep: 753 | Avg Rwd:   89.0 | Avg Pellets: 102.1 (40.6%) | Max Pellets: 177 (87.2%) | Loss (P/V): 0.0001/2.8568 | Time: 2613.8s (5.00s/upd)
Upd 580/20000 | Tot Ep: 759 | Avg Rwd:   91.2 | Avg Pellets: 102.3 (40.9%) | Max Pellets: 177 (87.2%) | Loss (P/V): 0.0001/1.2412 | Time: 2638.0s (4.72s/upd)
Upd 585/20000 | Tot Ep: 766 | Avg Rwd:   92.6 | Avg Pellets: 102.5 (41.1%) | Max Pellets: 177 (87.2%) | Loss (P/V): 0.0001/2.7052 | Time: 2665.2s (6.50s/upd)
Upd 590/20000 | Tot Ep: 772 | Avg Rwd:   88.1 | Avg Pellets: 102.0 (40.2%) | Max Pellets: 177 (79.4%) | Loss (P/V): 0.0001/1.6044 | Time: 2691.4s (4.65s/upd)
Upd 595/20000 | Tot Ep: 779 | Avg Rwd:   97.9 | Avg Pellets: 103.2 (40.6%) | Max Pellets: 177 (79.4%) | Loss (P/V): -0.0001/2.3002 | Time: 2715.2s (4.13s/upd)
Upd 600/20000 | Tot Ep: 786 | Avg Rwd:   90.8 | Avg Pellets: 102.3 (38.8%) | Max Pellets: 177 (79.4%) | Loss (P/V): -0.0000/1.9589 | Time: 2741.9s (5.47s/upd)
Upd 605/20000 | Tot Ep: 792 | Avg Rwd:   85.3 | Avg Pellets: 101.4 (38.9%) | Max Pellets: 177 (79.4%) | Loss (P/V): -0.0001/2.0425 | Time: 2766.4s (5.31s/upd)
Upd 610/20000 | Tot Ep: 799 | Avg Rwd:   87.0 | Avg Pellets: 101.8 (38.5%) | Max Pellets: 177 (79.4%) | Loss (P/V): -0.0000/2.1733 | Time: 2788.1s (4.17s/upd)
Upd 615/20000 | Tot Ep: 805 | Avg Rwd:   79.3 | Avg Pellets: 100.7 (38.3%) | Max Pellets: 177 (79.4%) | Loss (P/V): 0.0003/1.3571 | Time: 2811.3s (4.71s/upd)
Upd 620/20000 | Tot Ep: 812 | Avg Rwd:   83.0 | Avg Pellets: 101.3 (39.0%) | Max Pellets: 177 (79.4%) | Loss (P/V): 0.0001/1.8479 | Time: 2833.7s (4.51s/upd)
Upd 625/20000 | Tot Ep: 818 | Avg Rwd:   62.0 | Avg Pellets:  98.6 (38.4%) | Max Pellets: 177 (79.4%) | Loss (P/V): 0.0000/1.6403 | Time: 2860.1s (4.36s/upd)
